villcode,county,district,village,agree_2025,disagree_2025,agree_2021,disagree_2021,agree_diff,disagree_diff,agree_pct_change,disagree_pct_change
67000080001,臺南市,下營區,下營里,234,116,240.0,377.0,-6.0,-261.0,-2.5,-69.23076923076923
67000080002,臺南市,下營區,仁里里,290,153,219.0,482.0,71.0,-329.0,32.42009132420091,-68.25726141078839
67000080003,臺南市,下營區,宅內里,294,108,224.0,382.0,70.0,-274.0,31.25,-71.72774869109948
67000080004,臺南市,下營區,後街里,252,104,228.0,381.0,24.0,-277.0,10.526315789473683,-72.70341207349081
67000080005,臺南市,下營區,新興里,349,144,237.0,444.0,112.0,-300.0,47.257383966244724,-67.56756756756756
67000080006,臺南市,下營區,營前里,332,149,266.0,541.0,66.0,-392.0,24.81203007518797,-72.45841035120148
67000080017,臺南市,下營區,大吉里,203,99,205.0,361.0,-2.0,-262.0,-0.975609756097561,-72.57617728531855
67000080016,臺南市,下營區,茅營里,309,202,224.0,627.0,85.0,-425.0,37.94642857142857,-67.78309409888357
67000080011,臺南市,下營區,開化里,241,153,197.0,532.0,44.0,-379.0,22.33502538071066,-71.2406015037594
67000080012,臺南市,下營區,西連里,125,75,90.0,302.0,35.0,-227.0,38.88888888888889,-75.16556291390728
67000080013,臺南市,下營區,賀建里,142,86,129.0,295.0,13.0,-209.0,10.077519379844961,-70.84745762711864
67000080018,臺南市,下營區,紅甲里,288,146,197.0,658.0,91.0,-512.0,46.192893401015226,-77.81155015197568
67000090001,臺南市,六甲區,六甲里,425,225,324.0,735.0,101.0,-510.0,31.17283950617284,-69.38775510204081
67000090002,臺南市,六甲區,甲東里,354,206,279.0,680.0,75.0,-474.0,26.881720430107524,-69.70588235294117
67000090003,臺南市,六甲區,甲南里,192,138,182.0,360.0,10.0,-222.0,5.4945054945054945,-61.66666666666667
67000090005,臺南市,六甲區,七甲里,282,145,194.0,498.0,88.0,-353.0,45.36082474226804,-70.88353413654619
67000090006,臺南市,六甲區,二甲里,535,267,390.0,867.0,145.0,-600.0,37.17948717948718,-69.20415224913495
67000090007,臺南市,六甲區,水林里,268,146,211.0,560.0,57.0,-414.0,27.014218009478675,-73.92857142857143
67000090008,臺南市,六甲區,中社里,268,124,209.0,404.0,59.0,-280.0,28.22966507177033,-69.3069306930693
67000090009,臺南市,六甲區,龜港里,253,143,158.0,319.0,95.0,-176.0,60.12658227848101,-55.172413793103445
67000090010,臺南市,六甲區,菁埔里,104,49,95.0,170.0,9.0,-121.0,9.473684210526317,-71.17647058823529
67000090011,臺南市,六甲區,王爺里,47,23,53.0,143.0,-6.0,-120.0,-11.320754716981133,-83.91608391608392
67000090012,臺南市,六甲區,大丘里,38,15,55.0,129.0,-17.0,-114.0,-30.909090909090907,-88.37209302325581
67000150001,臺南市,七股區,後港里,120,78,93.0,297.0,27.0,-219.0,29.03225806451613,-73.73737373737373
67000150002,臺南市,七股區,大潭里,72,77,48.0,184.0,24.0,-107.0,50.0,-58.152173913043484
67000150004,臺南市,七股區,篤加里,105,86,98.0,209.0,7.0,-123.0,7.142857142857142,-58.85167464114832
67000150005,臺南市,七股區,頂山里,90,41,95.0,210.0,-5.0,-169.0,-5.263157894736842,-80.47619047619048
67000150006,臺南市,七股區,西寮里,48,36,41.0,120.0,7.0,-84.0,17.073170731707318,-70.0
67000150007,臺南市,七股區,塩埕里,32,53,31.0,123.0,1.0,-70.0,3.225806451612903,-56.91056910569105
67000150017,臺南市,七股區,中寮里,74,53,60.0,176.0,14.0,-123.0,23.333333333333332,-69.88636363636364
67000150008,臺南市,七股區,龍山里,137,154,111.0,497.0,26.0,-343.0,23.423423423423422,-69.01408450704226
67000150009,臺南市,七股區,溪南里,66,18,45.0,83.0,21.0,-65.0,46.666666666666664,-78.3132530120482
67000150010,臺南市,七股區,七股里,96,67,77.0,269.0,19.0,-202.0,24.675324675324674,-75.09293680297398
67000150011,臺南市,七股區,玉成里,101,49,76.0,200.0,25.0,-151.0,32.89473684210527,-75.5
67000150012,臺南市,七股區,大埕里,353,195,216.0,665.0,137.0,-470.0,63.42592592592593,-70.67669172932331
67000150015,臺南市,七股區,樹林里,238,138,138.0,488.0,100.0,-350.0,72.46376811594203,-71.72131147540983
67000150018,臺南市,七股區,竹橋里,154,94,129.0,353.0,25.0,-259.0,19.379844961240313,-73.37110481586402
67000150019,臺南市,七股區,義合里,241,117,196.0,513.0,45.0,-396.0,22.95918367346939,-77.19298245614034
67000150021,臺南市,七股區,永吉里,159,58,124.0,223.0,35.0,-165.0,28.225806451612907,-73.99103139013454
67000150022,臺南市,七股區,三股里,148,73,116.0,327.0,32.0,-254.0,27.586206896551722,-77.67584097859327
67000150023,臺南市,七股區,十份里,167,46,140.0,289.0,27.0,-243.0,19.28571428571429,-84.08304498269896
67000120001,臺南市,佳里區,東寧里,391,235,337.0,664.0,54.0,-429.0,16.023738872403563,-64.60843373493977
67000120002,臺南市,佳里區,忠仁里,376,244,309.0,771.0,67.0,-527.0,21.68284789644013,-68.35278858625162
67000120003,臺南市,佳里區,鎮山里,935,452,668.0,1488.0,267.0,-1036.0,39.970059880239525,-69.6236559139785
67000120005,臺南市,佳里區,安西里,989,457,745.0,1529.0,244.0,-1072.0,32.75167785234899,-70.11118378024854
67000120023,臺南市,佳里區,文新里,909,411,751.0,1274.0,158.0,-863.0,21.03861517976032,-67.73940345368918
67000120004,臺南市,佳里區,建南里,722,321,535.0,1067.0,187.0,-746.0,34.953271028037385,-69.91565135895033
67000120027,臺南市,佳里區,南勢里,799,393,528.0,1165.0,271.0,-772.0,51.32575757575758,-66.26609442060087
67000120006,臺南市,佳里區,六安里,734,303,582.0,992.0,152.0,-689.0,26.11683848797251,-69.45564516129032
67000120007,臺南市,佳里區,佳化里,294,152,239.0,576.0,55.0,-424.0,23.01255230125523,-73.61111111111111
67000120024,臺南市,佳里區,佳興里,297,212,239.0,658.0,58.0,-446.0,24.267782426778243,-67.78115501519757
67000120022,臺南市,佳里區,營溪里,150,80,127.0,274.0,23.0,-194.0,18.11023622047244,-70.8029197080292
67000120012,臺南市,佳里區,海澄里,312,165,238.0,531.0,74.0,-366.0,31.092436974789916,-68.92655367231639
67000120025,臺南市,佳里區,下營里,291,168,211.0,512.0,80.0,-344.0,37.91469194312796,-67.1875
67000120026,臺南市,佳里區,塭內里,352,253,241.0,818.0,111.0,-565.0,46.058091286307054,-69.07090464547677
67000120019,臺南市,佳里區,民安里,279,142,154.0,509.0,125.0,-367.0,81.16883116883116,-72.10216110019645
67000120020,臺南市,佳里區,子龍里,378,250,248.0,741.0,130.0,-491.0,52.41935483870967,-66.26180836707152
67000070030,臺南市,麻豆區,新興里,295,218,191.0,604.0,104.0,-386.0,54.45026178010471,-63.90728476821192
67000070005,臺南市,麻豆區,巷口里,373,274,321.0,649.0,52.0,-375.0,16.1993769470405,-57.781201848998464
67000070003,臺南市,麻豆區,東角里,446,279,372.0,749.0,74.0,-470.0,19.892473118279568,-62.75033377837116
67000070004,臺南市,麻豆區,晋江里,351,285,297.0,804.0,54.0,-519.0,18.181818181818183,-64.55223880597015
67000070006,臺南市,麻豆區,中興里,310,176,263.0,588.0,47.0,-412.0,17.870722433460077,-70.06802721088435
67000070007,臺南市,麻豆區,興農里,225,217,171.0,476.0,54.0,-259.0,31.57894736842105,-54.41176470588235
67000070009,臺南市,麻豆區,油車里,508,435,400.0,1193.0,108.0,-758.0,27.0,-63.53730092204526
67000070010,臺南市,麻豆區,北勢里,86,86,78.0,380.0,8.0,-294.0,10.256410256410255,-77.36842105263158
67000070011,臺南市,麻豆區,大埕里,449,306,336.0,914.0,113.0,-608.0,33.63095238095239,-66.52078774617067
67000070033,臺南市,麻豆區,清水里,209,151,170.0,451.0,39.0,-300.0,22.941176470588236,-66.51884700665188
67000070014,臺南市,麻豆區,南勢里,428,218,332.0,657.0,96.0,-439.0,28.915662650602407,-66.81887366818874
67000070015,臺南市,麻豆區,寮廍里,209,195,152.0,595.0,57.0,-400.0,37.5,-67.22689075630252
67000070017,臺南市,麻豆區,埤頭里,242,248,180.0,767.0,62.0,-519.0,34.44444444444444,-67.66623207301173
67000070019,臺南市,麻豆區,海埔里,265,177,188.0,644.0,77.0,-467.0,40.95744680851064,-72.51552795031056
67000070021,臺南市,麻豆區,港尾里,210,113,125.0,390.0,85.0,-277.0,68.0,-71.02564102564102
67000070022,臺南市,麻豆區,麻口里,159,98,88.0,358.0,71.0,-260.0,80.68181818181817,-72.62569832402235
67000070024,臺南市,麻豆區,安業里,123,163,128.0,499.0,-5.0,-336.0,-3.90625,-67.33466933867736
67000070031,臺南市,麻豆區,謝厝寮里,202,208,149.0,624.0,53.0,-416.0,35.57046979865772,-66.66666666666666
67000070028,臺南市,麻豆區,安正里,107,49,88.0,288.0,19.0,-239.0,21.59090909090909,-82.98611111111111
67000070032,臺南市,麻豆區,井東里,205,192,162.0,594.0,43.0,-402.0,26.543209876543212,-67.67676767676768
67000100001,臺南市,官田區,官田里,332,165,255.0,554.0,77.0,-389.0,30.19607843137255,-70.21660649819495
67000100002,臺南市,官田區,二鎮里,476,346,292.0,1020.0,184.0,-674.0,63.013698630136986,-66.07843137254902
67000100014,臺南市,官田區,烏山頭里,166,128,125.0,396.0,41.0,-268.0,32.800000000000004,-67.67676767676768
67000100005,臺南市,官田區,大崎里,46,34,48.0,96.0,-2.0,-62.0,-4.166666666666666,-64.58333333333334
67000100006,臺南市,官田區,隆田里,303,190,290.0,493.0,13.0,-303.0,4.482758620689655,-61.4604462474645
67000100007,臺南市,官田區,隆本里,669,254,544.0,866.0,125.0,-612.0,22.977941176470587,-70.66974595842956
67000100008,臺南市,官田區,南廍里,162,85,125.0,332.0,37.0,-247.0,29.599999999999998,-74.3975903614458
67000100016,臺南市,官田區,東西庄里,140,262,91.0,712.0,49.0,-450.0,53.84615384615385,-63.20224719101124
67000100015,臺南市,官田區,渡拔里,400,260,311.0,763.0,89.0,-503.0,28.617363344051448,-65.92398427260812
67000100013,臺南市,官田區,社子里,97,68,67.0,246.0,30.0,-178.0,44.776119402985074,-72.35772357723577
67000190001,臺南市,善化區,東關里,186,84,171.0,265.0,15.0,-181.0,8.771929824561402,-68.30188679245282
67000190002,臺南市,善化區,坐駕里,744,316,638.0,922.0,106.0,-606.0,16.614420062695924,-65.72668112798264
67000190003,臺南市,善化區,光文里,1074,526,851.0,1356.0,223.0,-830.0,26.204465334900117,-61.2094395280236
67000190004,臺南市,善化區,文昌里,470,228,354.0,663.0,116.0,-435.0,32.7683615819209,-65.61085972850678
67000190005,臺南市,善化區,南關里,256,142,225.0,508.0,31.0,-366.0,13.777777777777779,-72.04724409448819
67000190022,臺南市,善化區,頂街里,244,113,186.0,298.0,58.0,-185.0,31.182795698924732,-62.08053691275168
67000190008,臺南市,善化區,文正里,245,140,200.0,429.0,45.0,-289.0,22.5,-67.36596736596736
67000190009,臺南市,善化區,胡家里,128,182,105.0,425.0,23.0,-243.0,21.904761904761905,-57.1764705882353
67000190010,臺南市,善化區,胡厝里,318,203,244.0,594.0,74.0,-391.0,30.327868852459016,-65.82491582491582
67000190011,臺南市,善化區,什乃里,193,143,145.0,348.0,48.0,-205.0,33.10344827586207,-58.90804597701149
67000190012,臺南市,善化區,溪美里,370,199,278.0,561.0,92.0,-362.0,33.093525179856115,-64.52762923351159
67000190013,臺南市,善化區,六分里,92,78,64.0,219.0,28.0,-141.0,43.75,-64.38356164383562
67000190014,臺南市,善化區,六德里,160,103,90.0,302.0,70.0,-199.0,77.77777777777779,-65.89403973509934
67000190015,臺南市,善化區,田寮里,215,173,192.0,482.0,23.0,-309.0,11.979166666666668,-64.10788381742739
67000190023,臺南市,善化區,昌隆里,334,220,210.0,571.0,124.0,-351.0,59.04761904761905,-61.471103327495626
67000190018,臺南市,善化區,牛庄里,284,174,220.0,459.0,64.0,-285.0,29.09090909090909,-62.091503267973856
67000190019,臺南市,善化區,嘉北里,262,183,185.0,451.0,77.0,-268.0,41.62162162162162,-59.42350332594235
67000190020,臺南市,善化區,嘉南里,174,133,107.0,320.0,67.0,-187.0,62.616822429906534,-58.4375
67000190021,臺南市,善化區,小新里,903,416,590.0,1092.0,313.0,-676.0,53.050847457627114,-61.904761904761905
67000190024,臺南市,善化區,蓮潭里,915,396,498.0,873.0,417.0,-477.0,83.73493975903614,-54.63917525773196
67000110001,臺南市,大內區,石湖里,123,79,121.0,264.0,2.0,-185.0,1.6528925619834711,-70.07575757575758
67000110002,臺南市,大內區,石林里,72,62,54.0,179.0,18.0,-117.0,33.33333333333333,-65.36312849162012
67000110003,臺南市,大內區,石城里,154,99,124.0,398.0,30.0,-299.0,24.193548387096776,-75.12562814070351
67000110004,臺南市,大內區,內江里,133,42,124.0,202.0,9.0,-160.0,7.258064516129033,-79.20792079207921
67000110005,臺南市,大內區,大內里,129,74,113.0,236.0,16.0,-162.0,14.15929203539823,-68.64406779661016
67000110006,臺南市,大內區,內郭里,65,57,70.0,179.0,-5.0,-122.0,-7.142857142857142,-68.15642458100558
67000110007,臺南市,大內區,頭社里,108,71,100.0,237.0,8.0,-166.0,8.0,-70.042194092827
67000110008,臺南市,大內區,環湖里,97,38,69.0,166.0,28.0,-128.0,40.57971014492754,-77.10843373493977
67000110009,臺南市,大內區,二溪里,112,46,118.0,211.0,-6.0,-165.0,-5.084745762711865,-78.19905213270142
67000110010,臺南市,大內區,曲溪里,66,43,47.0,173.0,19.0,-130.0,40.42553191489361,-75.14450867052022
67000230001,臺南市,玉井區,玉井里,231,68,235.0,212.0,-4.0,-144.0,-1.702127659574468,-67.9245283018868
67000230002,臺南市,玉井區,玉田里,677,165,661.0,605.0,16.0,-440.0,2.4205748865355523,-72.72727272727273
67000230003,臺南市,玉井區,中正里,203,75,207.0,278.0,-4.0,-203.0,-1.932367149758454,-73.02158273381295
67000230004,臺南市,玉井區,竹圍里,221,96,214.0,264.0,7.0,-168.0,3.2710280373831773,-63.63636363636363
67000230005,臺南市,玉井區,沙田里,108,18,92.0,104.0,16.0,-86.0,17.391304347826086,-82.6923076923077
67000230006,臺南市,玉井區,三埔里,58,23,60.0,116.0,-2.0,-93.0,-3.3333333333333335,-80.17241379310344
67000230007,臺南市,玉井區,三和里,117,51,115.0,175.0,2.0,-124.0,1.7391304347826086,-70.85714285714285
67000230008,臺南市,玉井區,望明里,231,89,222.0,275.0,9.0,-186.0,4.054054054054054,-67.63636363636364
67000230009,臺南市,玉井區,層林里,94,23,76.0,129.0,18.0,-106.0,23.684210526315788,-82.17054263565892
67000230010,臺南市,玉井區,豐里里,145,56,141.0,173.0,4.0,-117.0,2.8368794326241136,-67.63005780346822
67000240001,臺南市,楠西區,楠西里,343,73,324.0,259.0,19.0,-186.0,5.864197530864197,-71.81467181467181
67000240002,臺南市,楠西區,灣丘里,158,45,130.0,162.0,28.0,-117.0,21.53846153846154,-72.22222222222221
67000240003,臺南市,楠西區,密枝里,92,26,106.0,96.0,-14.0,-70.0,-13.20754716981132,-72.91666666666666
67000240004,臺南市,楠西區,照興里,152,30,128.0,177.0,24.0,-147.0,18.75,-83.05084745762711
67000240005,臺南市,楠西區,鹿田里,169,38,183.0,132.0,-14.0,-94.0,-7.650273224043716,-71.21212121212122
67000240006,臺南市,楠西區,龜丹里,112,31,94.0,111.0,18.0,-80.0,19.148936170212767,-72.07207207207207
67000240007,臺南市,楠西區,東勢里,397,92,358.0,369.0,39.0,-277.0,10.893854748603351,-75.06775067750678
67000140001,臺南市,西港區,西港里,445,263,350.0,886.0,95.0,-623.0,27.142857142857142,-70.31602708803611
67000140012,臺南市,西港區,慶安里,659,351,478.0,1090.0,181.0,-739.0,37.86610878661088,-67.79816513761467
67000140002,臺南市,西港區,南海里,402,249,241.0,742.0,161.0,-493.0,66.80497925311202,-66.44204851752022
67000140003,臺南市,西港區,港東里,242,113,144.0,457.0,98.0,-344.0,68.05555555555556,-75.27352297592998
67000140005,臺南市,西港區,後營里,184,140,108.0,390.0,76.0,-250.0,70.37037037037037,-64.1025641025641
67000140006,臺南市,西港區,營西里,184,121,120.0,353.0,64.0,-232.0,53.333333333333336,-65.72237960339945
67000140007,臺南市,西港區,金砂里,99,40,78.0,237.0,21.0,-197.0,26.923076923076923,-83.12236286919831
67000140008,臺南市,西港區,劉厝里,216,143,131.0,363.0,85.0,-220.0,64.8854961832061,-60.60606060606061
67000140009,臺南市,西港區,竹林里,188,139,124.0,432.0,64.0,-293.0,51.61290322580645,-67.82407407407408
67000140010,臺南市,西港區,永樂里,189,127,134.0,405.0,55.0,-278.0,41.04477611940299,-68.64197530864197
67000140011,臺南市,西港區,新復里,145,80,101.0,178.0,44.0,-98.0,43.56435643564357,-55.0561797752809
67000210001,臺南市,安定區,蘇林里,355,229,245.0,659.0,110.0,-430.0,44.89795918367347,-65.25037936267071
67000210002,臺南市,安定區,蘇厝里,325,160,250.0,526.0,75.0,-366.0,30.0,-69.58174904942965
67000210003,臺南市,安定區,安定里,247,119,167.0,400.0,80.0,-281.0,47.90419161676647,-70.25
67000210004,臺南市,安定區,安加里,330,186,276.0,616.0,54.0,-430.0,19.565217391304348,-69.8051948051948
67000210006,臺南市,安定區,港尾里,267,150,168.0,420.0,99.0,-270.0,58.92857142857143,-64.28571428571429
67000210007,臺南市,安定區,中榮里,328,163,222.0,496.0,106.0,-333.0,47.74774774774775,-67.13709677419355
67000210008,臺南市,安定區,港口里,514,260,382.0,808.0,132.0,-548.0,34.55497382198953,-67.82178217821783
67000210009,臺南市,安定區,港南里,498,262,318.0,774.0,180.0,-512.0,56.60377358490566,-66.1498708010336
67000210018,臺南市,安定區,嘉同里,384,165,266.0,656.0,118.0,-491.0,44.3609022556391,-74.84756097560977
67000210012,臺南市,安定區,中沙里,146,72,101.0,214.0,45.0,-142.0,44.554455445544555,-66.35514018691589
67000210013,臺南市,安定區,新吉里,401,273,278.0,697.0,123.0,-424.0,44.24460431654676,-60.832137733142034
67000210014,臺南市,安定區,海寮里,430,203,318.0,718.0,112.0,-515.0,35.22012578616352,-71.72701949860725
67000210017,臺南市,安定區,文科里,207,169,175.0,505.0,32.0,-336.0,18.285714285714285,-66.53465346534654
67000220001,臺南市,山上區,明和里,243,95,210.0,363.0,33.0,-268.0,15.714285714285714,-73.82920110192838
67000220002,臺南市,山上區,南洲里,212,122,214.0,428.0,-2.0,-306.0,-0.9345794392523363,-71.49532710280374
67000220003,臺南市,山上區,山上里,194,71,128.0,212.0,66.0,-141.0,51.5625,-66.50943396226415
67000220004,臺南市,山上區,新莊里,121,74,81.0,221.0,40.0,-147.0,49.382716049382715,-66.51583710407239
67000220005,臺南市,山上區,玉峯里,59,22,66.0,132.0,-7.0,-110.0,-10.606060606060606,-83.33333333333334
67000220006,臺南市,山上區,平陽里,66,14,69.0,68.0,-3.0,-54.0,-4.3478260869565215,-79.41176470588235
67000220007,臺南市,山上區,豐德里,55,22,42.0,77.0,13.0,-55.0,30.952380952380953,-71.42857142857143
67000260001,臺南市,左鎮區,光和里,46,11,51.0,74.0,-5.0,-63.0,-9.803921568627452,-85.13513513513513
67000260002,臺南市,左鎮區,榮和里,62,47,72.0,156.0,-10.0,-109.0,-13.88888888888889,-69.87179487179486
67000260003,臺南市,左鎮區,左鎮里,57,23,51.0,106.0,6.0,-83.0,11.76470588235294,-78.30188679245283
67000260004,臺南市,左鎮區,中正里,87,36,111.0,123.0,-24.0,-87.0,-21.62162162162162,-70.73170731707317
67000260005,臺南市,左鎮區,睦光里,45,12,52.0,68.0,-7.0,-56.0,-13.461538461538462,-82.35294117647058
67000260006,臺南市,左鎮區,內庄里,59,24,62.0,85.0,-3.0,-61.0,-4.838709677419355,-71.76470588235294
67000260008,臺南市,左鎮區,岡林里,44,37,40.0,97.0,4.0,-60.0,10.0,-61.855670103092784
67000260009,臺南市,左鎮區,草山里,37,18,36.0,60.0,1.0,-42.0,2.7777777777777777,-70.0
67000260010,臺南市,左鎮區,二寮里,15,17,17.0,71.0,-2.0,-54.0,-11.76470588235294,-76.05633802816901
67000260007,臺南市,左鎮區,澄山里,27,40,37.0,131.0,-10.0,-91.0,-27.027027027027028,-69.46564885496184
67000250001,臺南市,南化區,南化里,224,73,219.0,322.0,5.0,-249.0,2.28310502283105,-77.32919254658384
67000250002,臺南市,南化區,小崙里,105,31,91.0,125.0,14.0,-94.0,15.384615384615385,-75.2
67000250005,臺南市,南化區,東和里,69,19,77.0,100.0,-8.0,-81.0,-10.38961038961039,-81.0
67000250006,臺南市,南化區,西埔里,93,24,101.0,109.0,-8.0,-85.0,-7.920792079207921,-77.98165137614679
67000250003,臺南市,南化區,中坑里,67,14,57.0,60.0,10.0,-46.0,17.543859649122805,-76.66666666666667
